sep=,
Daterange: 2020-05-13 – 2020-06-12,From: 2020-03-14,Ext_id: 1509242894,To: 2020-06-12
Date,AppID,AppName,Country,Version,Author,Rating,Title,Review,Translated title,Translated review,Reply Date,Developer Reply,User,Tags,Categories,Notes,Likes,Dislikes,Link,Permalink,AF Link
"2020-06-02 06:54:46","1509242894","COVIDSafe","au","1.4","pepe is my pet dinosaur","5","PEPE","When I say pe you say pé

Pe 

Pe

Pe 

YEEET

He should obviously get the thneeds due to the fact that this is rare. Obviously 25% of a thneed is not enough this meaning that the thneeds will need to be altered to make it more applicable for children over the age of 18. However 25 more with cause a downfall in the market thus meaning that it will die and prices will go up. We also demand a prefix onto the start of the word thneed and we will also need a copyright signature thus causing cola thneeds. The comic is represented by thneed. Yes I am the agent. He should obviously get the thneeds due to the fact that this is rare. Obviously 25% of a thneed is not enough this meaning that the thneeds will need to be altered to make it more applicable for children over the age of 18. However 25 more with cause a downfall in the market thus meaning that it will die and prices will go up. We also demand a prefix onto the start of the word thneed and we will also need a copyright signature thus causing cola thneeds. The comic is represented by thneed. Yes I am the agent. He should obviously get the thneeds due to the fact that this is rare. Obviously 25% of a thneed is not enough this meaning that the thneeds will need to be altered to make it more applicable for children over the age of 18. However 25 more with cause a downfall in the market thus meaning that it will die and prices will go up. We also demand a prefix onto the start of the word thneed and we will also need a copyright signature thus causing cola thneeds. The comic is represented by thneed. Yes I am the agent. He should obviously get the thneeds due to the fact that this is rare. Obviously 25% of a thneed is not enough this meaning that the thneeds will need to be altered to make it more applicable for children over the age of 18. However 25 more with cause a downfall in the market thus meaning that it will die and prices will go up. We also demand a prefix onto the start of the word thneed and we will also need a copyright signature thus causing cola thneeds. The comic is represented by thneed. Yes I am the agent. He should obviously get the thneeds due to the fact that this is rare. Obviously 25% of a thneed is not enough this meaning that the thneeds will need to be altered to make it more applicable for children over the age of 18. This is soup binding a fee of 1 million dollars will be needed to terminate contract. However 25 more with cause a downfall in the market thus meaning that it will die and prices will go up. We also demand a prefix onto the start of the word thneed and we will also need a copyright signature thus causing cola thneeds. The comic is represented by thneed. By the way by reading this you have signed the contract lmao got him so you must pay 1 million dollars to cease this contract. Yes I am the agent. He should obviously get the thneeds due to the fact that this is rare. Obviously 25% of a thneed is not enough this meaning that the thneeds will need to be altered to make it more applicable for children over the age of 18. However 25 more with cause a downfall in the market thus meaning that it will die and prices will go up. We also demand a prefix onto the start of the word thneed and we will also need a copyright signature thus causing cola thneeds. The comic is represented by thneed. Yes I am the agent. 
I typed this all on my phone so yeah.

Sign here

——————-",,,,,,,,,"1","1","https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=6024686361","https://appfollow.io/app/745570/review/220086500","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=220086500"
"2020-06-02 03:56:12","1509242894","COVIDSafe","au","1.4","Wowfactorgvc","1","Covid app still not working on iPhone.","This app is still not working on iPhone. I am unable to turn on exposure logging in my settings. Apple says this is not an authorised app and tells me to uninstall it.  This app is not doing what it says it should be doing.   If you have iPhone. Make sure you have the latest iOS 13.5.  In settings. Privacy. Bluetooth. Turn on exposure logging will be at the top. If you can’t turn it on the app is NOT working.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=6024254357","https://appfollow.io/app/745570/review/220086499","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=220086499"
"2020-06-02 01:52:25","1509242894","COVIDSafe","au","1.4","マテイア Matt","1","Have to open the app everyday to make it work","The app did not use the latest iOS COVID-19 api",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=6023926542","https://appfollow.io/app/745570/review/220045974","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=220045974"
"2020-06-02 00:21:06","1509242894","COVIDSafe","au","1.4","Aofreeman","4","Improvement","Should work on the Apple Watch too",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=6023696281","https://appfollow.io/app/745570/review/220045973","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=220045973"
"2020-05-31 13:10:14","1509242894","COVIDSafe","au","1.4","Alsx Jones","1","INFOWARS.com","Just letting everyone know Bill Gates loves you all and will soon have a vaccine.
How do i know this? Well he wears a pink sweater",,,,,,,,,"2","2","https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=6017704045","https://appfollow.io/app/745570/review/219937194","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=219937194"
"2020-05-31 05:54:49","1509242894","COVIDSafe","au","1.4","derbycricket","3","Is it still running?","I have had the app open on my phone for days but I just got a notice to say it has not been active. When I checked it was still open. Is this a bug? How do I know if it’s working or not?",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=6016464592","https://appfollow.io/app/745570/review/219916751","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=219916751"
"2020-05-31 03:49:05","1509242894","COVIDSafe","au","1.4","Jim, Clackton","1","Rubbish","More government rubbish.
Destroys my battery life, has continual nags about running it, interferes with my apple watch and has only ever been used by the health dept. once. Yes once 😂
What a joke. They told us restrictions would be eased if people downloaded it. LIES LIES LIES.
The coders need to slap each other in the face for writing such cr@p.

Deleted 0*",,,,,,,,,"1","1","https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=6016113435","https://appfollow.io/app/745570/review/215867087","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=215867087"
"2020-05-31 02:51:46","1509242894","COVIDSafe","au","1.4","RhysJR18","2","Bluetooth issues","This app has caused my Apple Watch to disconnect from my iPhone constantly. The only way to reconnect is by turning Bluetooth off and on. Since deleting the app haven’t had an issue.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=6015945045","https://appfollow.io/app/745570/review/219906489","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=219906489"
"2020-05-31 02:27:56","1509242894","COVIDSafe","au","1.4","chrisbhsa","3","Bluetooth issues","App was fine when first released however have recently found it interferes with Fitbit linking when operating. Have to constantly disconnect app to allow other devices to sync. Not as convinced as once was that the app is worth persisting with. Waiting to see if next update addresses Bluetooth on iPhone otherwise will only turn on when I remember.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=6015875596","https://appfollow.io/app/745570/review/219906488","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=219906488"
"2020-05-31 01:41:31","1509242894","COVIDSafe","au","1.4","Upshake","1","Breaks connection with Apple Watch","This app needs to be updated to use the Exposure Notification API urgently. If it is not updated soon, everyone will start deleting it and it will be hard to rebuild trust to download it.
The Apple Watch disconnection bug is a frustration and isn’t included in the COVIDsafe help page as a known bug despite being noticed by users 10 days ago. All it says is “Apple Watch not supported” which is a different statement altogether.",,,,,,,,,"1",,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=6015742457","https://appfollow.io/app/745570/review/219906487","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=219906487"
"2020-05-30 23:15:23","1509242894","COVIDSafe","au","1.4","Not a chef","4","The daily reminders are driving me crazy!","I know of other people who have deleted this app because every day at least once it sends you a reminder to keep Bluetooth on! This needs to stop it’s annoying - I am trying to do the right thing but I’m also on the verge of deleting the app",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=6015356025","https://appfollow.io/app/745570/review/219906486","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=219906486"
"2020-05-30 13:32:19","1509242894","COVIDSafe","au","1.4","JJWB1","1","Does not work. Needs updating to match new iOS","Waiting for gov to update.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=6013639986","https://appfollow.io/app/745570/review/219862854","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=219862854"
"2020-05-30 08:21:40","1509242894","COVIDSafe","au","1.4","paolob64","1","Why do I need to register every time?","I mean, let’s be honest, this is a pretty basic app and yet they can’t make it work as it is supposed to work. Why on earth you don’t remember I’ve already registered? I own an iPhone 6s with the latest iOS. Why do I have to re-register every single time I start the app? Come on, it shouldn’t be too hard.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=6012677839","https://appfollow.io/app/745570/review/219853200","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=219853200"
"2020-05-30 07:56:14","1509242894","COVIDSafe","au","1.4","Yohino","3","Issue with bluetooth connection","This app gives Bluetooth issue, lots of disconnection and causes apple watch battery drain.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=6012605322","https://appfollow.io/app/745570/review/219853199","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=219853199"
"2020-05-30 07:03:34","1509242894","COVIDSafe","au","1.4","Whooza","1","Pretty poorly designed App","It interferes with other apps I’m using at the same time & flattens the battery within two hours. 

Not very satisfactory.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=6012462084","https://appfollow.io/app/745570/review/219840774","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=219840774"
"2020-05-30 00:04:41","1509242894","COVIDSafe","au","1.4","budy for business","5","Return to work","Great idea for keeping this virus away when returning to business. Early prevention and intervention can help wider community.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=6011202972","https://appfollow.io/app/745570/review/219828326","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=219828326"
"2020-05-29 23:04:21","1509242894","COVIDSafe","au","1.4","Jenyyyyyyy90","3","Too many daily notifications","I understand the government would like to keep the community and the citizen safe hence why I have downloaded it. But I hate getting daily notification from the app, pretty annoying if you asked me. Like I get it the Bluetooth needs to be on but I don’t need a daily reminder.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=6011036566","https://appfollow.io/app/745570/review/219814423","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=219814423"
